Eigvals	50
1.6035938917850012	0.5050691146296952	0.3840372541898779	0.3312937958218441	0.24478212384966544	0.22678652177493522	0.19930568598472326	0.1874868946510395	0.17677818292034544	0.158081051576045	0.1428090057176113	0.13451144719744082	0.12012461723447451	0.11358839922600514	0.10725165782768364	0.0943903537093474	0.08886774595152602	0.08441271330713994	0.07840955008803728	0.0767480138464684	0.06872584578415299	0.06768859129743848	0.06569240355628107	0.06279721625063803	0.05676975499089811	0.05287249911287238	0.05037068151512381	0.048085092825898984	0.04416915444822142	0.0433302632808395	0.03838567096422853	0.03696508684987148	0.03481507264111528	0.03139286772569787	0.029311489040709886	0.02517239794695943	0.020808596309341197	0.01990406388736415	0.016902738246917938	0.014409761655979274	0.013057589496676562	0.010404208587862881	0.007749525390155626	0.0038015535062730296	0.00107883930962683	0.0008073174444038827	0.0	0.0	0.0	0.0

Proportion explained	50
0.2707037530775556	0.08526105368337712	0.06482958469932701	0.05592592635810976	0.041321833384286556	0.038283983810603564	0.03364492561499167	0.03164978757707649	0.029842042816401643	0.02668576761941135	0.024107683384849532	0.022706967003789665	0.0202783166542124	0.01917493333821821	0.01810522380166085	0.015934098486117286	0.015001823391733282	0.01424976636339432	0.013236368381478018	0.012955883341736188	0.01160165580731325	0.01142655618646249	0.011089578404153021	0.010600839906510286	0.009583340156168305	0.008925441795311628	0.00850310830009474	0.008117276550962756	0.007456224384894843	0.007314610608116785	0.006479910685398138	0.006240100934756879	0.005877155603983314	0.005299450912571233	0.004948091990285306	0.004249369265567945	0.003512713004253363	0.0033600182835613573	0.0028533625029183497	0.00243252146395032	0.0022042603810131806	0.0017563413822942076	0.001308202543319614	0.0006417427797306825	0.0001821195825075751	0.00013628379556986537	0.0	0.0	0.0	0.0

Species	0	0

Site	50	50
SRR27747653	0.18223398361804463	0.05751526093614745	0.13947126999987533	0.016265175664415987	-0.06217253401159734	0.051075900400381145	0.07893171684491222	0.06581583503097746	-0.07443977106659874	-0.034373926111362474	-0.12874212663102075	0.030224476340899836	-0.0711611668825681	-0.0479144454893952	-0.06599727490340489	0.01401991767922793	0.011249621345062064	-0.035835428645755736	-0.009464277361492697	-0.07901210462821294	0.016572096343541974	-0.0018427086310173835	0.01619960282976377	-0.024924474203988498	-0.06565137936116033	-0.03328062403619997	0.07023765437028726	0.014164039280489382	0.013178314016176227	-0.019706139525559604	0.014905642381195619	-0.01809448456271865	-0.04822313644646199	0.005967581005624171	-0.003215679861390264	0.011909189468717456	-0.0290116791605824	-0.010499911215695637	0.013660800974911663	0.008870451155158535	-0.010521877161136206	0.0184280329773161	-0.001610665538443137	-0.006623326657833468	-0.0003114566019500574	0.0025043574916604723	-0.0	0.0	0.0	0.0
SRR27747655	-0.009626415659581547	-0.05164390005706971	-0.18999739752351377	-0.20287105142090958	-0.009288008697969847	-0.08287195829489394	0.0416224266053222	-0.0557259949481296	0.010021221022933848	-0.011088706089840139	0.015551769866668282	-0.01461259448034378	-0.013693590076737806	0.0055638193991269305	0.010493348663616628	-0.042903124096287805	0.0390543690938783	0.018984356567924857	-0.05111086215279161	-0.039691360312460795	0.03117054348863574	-0.0029679392099948992	0.06178378728896952	-0.018634959960353838	0.021259655861639134	0.036114623912507436	-0.027905509711315963	-0.015252012828635178	0.0012110738863542834	-0.033676790148225215	-0.009220760429312908	0.011524179253147164	-0.06873155186752902	0.013355658915124687	-0.028845441407504883	0.018951709496761653	-0.020191433888062743	0.017846287967098664	0.026554741113055315	-0.027666202038669305	-0.002243947652958981	0.000625032851884794	0.006600572322331682	-0.0075843324534863865	0.006688923340011239	-0.0010749569003239885	-0.0	0.0	0.0	0.0
SRR27747662	0.17611088030843441	0.11764956369051442	-0.011258270095736203	0.018299655133449513	0.06194271487913773	0.03874378872736895	0.005000383139520923	0.00829316886488474	0.03324151630261939	0.06419239971353866	-0.056361595310077776	-0.03539499347089894	0.06783414537506642	-0.011064167308514769	-0.0047825850414685315	0.033029706850339936	0.0993104034722078	0.023923581430097565	-0.05848205941968634	-0.029715812506220896	-0.043372092292392674	0.0017768658045322738	-0.09360373392387206	0.04325357556126688	-0.03459161332740386	0.01110701076262445	-0.055957457089430424	-0.0121213550807085	-0.030474077837484098	0.05532360313446992	0.03880072466799717	0.029388150107541068	-0.030396694709896265	0.031377757295558716	0.00025478018971995185	-0.008964515996690276	-0.004840373567229829	-0.006343244541980541	-0.023814880440508536	0.00812933313791747	-0.011657003402074661	0.011971256928983102	0.011406533055516	-0.0014138147227786113	0.0014162328790912064	0.0010003308183476653	-0.0	0.0	0.0	0.0
SRR27747668	-0.2007061714070985	0.02591219288436486	-0.1547275905142431	0.17560617666549197	-0.058361413611797745	-0.07134132965754081	0.05150594547272838	0.016813731184777015	0.009172643144152672	1.6101599342473807e-05	0.016422894916281076	0.06456186072120382	0.017444223179988057	0.005278627579655676	0.002264832676013541	-0.05335353000024243	0.0197129401473174	-0.05302380553925745	0.05712008351119361	-0.03982286138716881	-0.0003533060622865177	-0.05537002000185216	0.014791183458405133	-0.017709323743389047	-0.0011931087527748113	0.040627442696555584	0.021310472606288326	-0.004470937282515138	-0.02838801198643136	0.03481793982554514	0.015902783531550543	-0.01908799890741822	0.027234916334325066	-0.0005146010260020119	-0.009240790026791231	-0.005733993785146998	-0.017400908697185295	-0.01811665546341395	-0.002595734474910755	0.021354674401903778	0.0065506780884557044	0.023125209583685268	0.0017891844625050727	0.0044175239561783505	-0.00031472158705878154	-0.009796193604065064	-0.0	0.0	0.0	0.0
SRR27747669	-0.012678737485652847	-0.1622205918222815	-0.11135697011627596	-0.08100577099379724	0.007650984542490189	-0.052563894250899794	0.05277594471267526	0.03430719376658042	-0.126084399118429	0.027784457340747713	0.0866969196944425	-0.028590947969875723	-0.03143625053534404	0.006517931995988302	0.04217696439156794	0.021260790600504908	0.010464224672535077	0.003284224501525656	-0.0009044426570990405	0.0023871126719047205	-0.046044487580401014	0.04058251236215084	-0.05279602835917393	0.00551404216446426	0.020221879052949067	-0.012155056885061792	0.09802563914989319	-0.03541311359875278	-0.027509950987159585	0.017488856840279798	0.02150254726507718	0.00022250727569257526	0.011528049067847955	-0.006095570466355371	0.032058349994700405	-0.02526646801836079	0.012656005456883484	-0.0058451326211522905	0.01555538517904548	-0.0022478511283961938	-0.00024269141011594732	-0.0023624086606216102	0.014179744610174412	-0.01627526073991041	-0.00472876240030113	0.0070844958249444605	-0.0	0.0	0.0	0.0
SRR27747671	0.16991152542420473	-0.0284116867877877	0.00424690389307132	-0.02459899590165923	-0.037896153502456315	0.04159887141385341	-0.04646960624235603	0.04472659164834695	-0.0783845748690506	-0.010828960845462811	0.039727524430719904	-0.05236194421929495	0.023007045470427746	0.006505285293268262	0.06510162400682093	0.03629968352033222	0.10354579731180315	0.0034954583312196605	0.053796692576568744	-0.020548621949773516	0.09131136121664217	-0.0138081339107857	0.010940866505470258	0.057025630199901985	-0.04543930534884454	-0.04889430176647466	0.01705211841919741	-0.015306475274496245	0.00013340906109895925	-0.008576273732350084	-0.021529401478710974	0.018973960623658522	0.013805812879608149	0.03508443258825266	0.007290713354051852	0.002436096724896712	0.006044492615659022	-0.02296461795680709	0.010018658263499765	-0.019261474171030284	0.026448143944999516	-0.019575899146153306	-0.007479243488696309	0.004957255275371886	-0.0012247173744201554	-0.009811588366982727	-0.0	0.0	0.0	0.0
SRR27747682	0.06850565179040982	0.03860626337453038	-0.15274673561194604	-0.009456915376474433	0.023207514093350406	-0.02086520721200242	-0.028296655756824874	-0.06336997801669243	0.03567833483892813	-0.05980598379246112	-0.048145119272835164	0.06811647192216454	0.005326706134048454	-0.030511178983858453	0.010546548198232442	-0.01937824159220703	0.07118706660017908	0.07173875513713261	-0.008832274696132784	0.03895460182360994	-0.010332411037417354	-0.021454549539430677	-0.051607672866841287	-0.026944382463416235	0.01283524985430051	-0.05604253799609999	-0.0008911349862239281	0.02858372087733165	0.04172588512756263	-0.012722243944601502	-0.008328437177012848	-0.025157833980655134	0.05597690927454713	0.0044071737680609355	-0.03662584544362192	-0.0303041617119905	-0.013041768966406167	-0.0037597068454544545	0.012752219112314793	-0.018774446832435825	0.009528876390833699	0.018888840075869905	0.003975792220664081	-0.010067427588598974	-0.0008621737121875213	0.001152130122041687	-0.0	0.0	0.0	0.0
SRR27747685	0.0033541829983432594	-0.07181321654644912	0.0782561641373117	0.09777206797597943	-0.02370087169662538	-0.019585426318934635	-0.058352730396389704	-0.10502364518288454	0.056989121878171685	-0.07906964550780188	-0.056783233256519	0.027884700696883227	0.12017511679772805	0.09680820198532444	-0.018473672917975612	0.00994233257476639	-0.024678256992114202	0.03192517052681671	0.0627463187772509	0.025739804849700804	0.07296295593840249	-0.05647369887457438	-0.0317653353663672	-0.023584825776853915	-0.006757714176302079	-0.014497591028851972	0.05390433020718833	-0.015045026241420584	-0.005983901488128116	-0.008281831526711587	-0.016062100456388454	0.020685401513110817	-0.02369960018403264	0.015312252700269507	0.013127566432959457	0.013658468591290468	0.025561825265547428	0.02326508602466089	-0.0034083361552387967	-0.0021305077576796927	-0.012847796367688884	0.007202618973541629	0.014155241027096477	-0.008390336564898494	0.0024335986863961634	0.005326450796438501	-0.0	0.0	0.0	0.0
SRR27747689	0.046047761656237064	-0.06764541622110073	-0.09339572240340564	0.03001186709488902	0.023545587259553247	0.09232353363471178	-0.07450667714684402	0.04503607840968502	-0.05393591486268496	0.0516687576384127	-0.02818119050995449	0.0417644811684384	0.007701426675194293	0.0009936999150229372	0.02458435797859285	-0.013581157434315394	-0.004153749698432123	-0.015122102552267274	-0.006879595111131278	0.02088436091916129	0.02231983812446693	0.05320433401192588	0.006316231193821203	-0.05329224470229687	-0.01832165594263382	-0.0004030996806174007	-0.0035038889388974252	-0.008206799291498597	-0.033956893783479346	0.006491734426667001	-0.0247684479926741	-0.02871316482720026	-0.016905661745264398	0.00041468031638123356	-0.05072096413826191	-0.0025756233357565636	0.016170910489784678	0.019911454153081765	-0.005058824284452284	-0.02828508094184323	-0.029066229997571146	0.011742952244934041	0.011900777925607689	0.022575749395528907	-0.014573641356274161	7.999186691513782e-05	-0.0	0.0	0.0	0.0
SRR27747706	0.19868567293972667	0.14018482774015192	-0.04112927631552952	0.005820015745626735	-0.04084091892936663	-0.009167428187259385	-0.006734346524098834	0.0039212903709926715	0.0014711111311925254	0.09618074330962369	-0.02694556495833935	0.08370401755794932	-0.054347077641671925	-0.02727595784606595	-0.043565806237331944	-0.01502833307691852	0.019155481200981185	0.05554497629204515	0.05651300887745106	0.022163738297976375	-0.004152401289807137	0.016432793393283126	0.04117768930059097	-0.012951802226129258	-0.031482183841591266	0.015049775450226597	-0.02257005769818865	0.04537047107040938	0.0023391982059583314	0.01645643793271843	-0.018028094348787393	0.04947588515006419	-0.024961523872240213	-0.03076996626471474	0.022581055359801996	-0.022202771293232303	0.03071911828035403	0.034586547976648584	0.014813650532981866	0.023387945223340395	0.0388801277511805	-0.015892312363715477	0.019092531713375056	-0.005376129799313085	-0.004524492024753569	0.000200370881014511	-0.0	0.0	0.0	0.0
