Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	CD	CD	CD	CD	CD	Control	Control	Control	Control	Control
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UC5-1-2E3	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	1.0	1.0	1.0	9.75	79.0	1.0	1.0	1.0	1.0	35.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_fissicatena_group	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-003	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	15.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	1.0	1.0	1.0	4.0	213.0	1.0	1.0	1.0	8.0	25.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	1.0	1.0	24.5	134.25	836.0	1.0	174.75	340.5	568.5	1533.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cuneatibacter	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	1.0	8.75	22.0	50.5	434.0	1.0	1.0	1.0	9.75	86.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	1.0	1.0	1.0	5.75	76.0	1.0	1.0	12.5	32.5	161.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	1.0	1.0	1.0	21.0	2294.0	1.0	43.0	66.5	179.75	738.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	1.0	1.0	1.0	1.0	120.0	1.0	1.0	1.0	6.25	52.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	42.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CHKCI002	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1.0	1.0	1.0	229.5	892.0	1.0	79.25	183.0	355.5	662.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter	1.0	1.0	1.0	2.5	21.0	1.0	1.0	1.0	3.75	11.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	42.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	8.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	80.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Murdochiella	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	1.0	1.0	18.5	120.75	705.0	1.0	42.25	233.5	418.5	1348.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;__	1.0	1.0	1.0	1.0	110.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	1.0	9.0	44.5	126.75	1124.0	1.0	16.5	62.0	142.0	381.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus	1.0	1.0	1.0	1.0	66.0	1.0	1.0	1.0	1.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Terrisporobacter	1.0	1.0	1.0	1.0	238.0	1.0	1.0	16.5	85.25	511.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	6.5	21.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	44.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Conchiformibius	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	1.0	1.0	2.0	19.75	113.0	1.0	1.0	1.0	16.75	191.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Lawsonella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;__	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	107.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	44.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	1.0	1.0	6.0	20.75	300.0	1.0	1.0	5.0	16.5	2309.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	1.0	1.0	1.0	5.75	23.0	1.0	1.0	1.0	1.0	29.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	1.0	1.0	28.0	104.75	352.0	1.0	17.25	28.5	53.5	144.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	1.0	1.0	1.0	18.75	610.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group	1.0	1.0	5.5	12.0	341.0	1.0	1.0	1.0	1.0	16.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010	1.0	1.0	1.0	1.0	64.0	1.0	1.0	4.0	13.0	121.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__UCG-004	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	1.0	1.0	1.0	1.0	21.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;__	1.0	1.0	1.0	1.0	93.0	1.0	1.0	1.0	1.0	18.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	158.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	4.75	43.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	1.0	1.0	1.0	20.75	316.0	1.0	18.0	54.0	103.5	338.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	1.0	1.0	5.5	20.0	153.0	1.0	1.0	2.5	9.0	29.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.5	23.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	1.0	1.0	1.0	1.0	741.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	1.0	1.0	1.0	1.0	84.0	1.0	1.0	1.0	13.75	788.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Anaeroglobus	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	1.0	1.0	1.0	10.0	182.0	1.0	1.0	1.0	4.0	68.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group	1.0	1.0	1.0	1.0	123.0	1.0	1.0	5.0	20.75	402.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	1.0	1.0	1.0	1.0	1276.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	1.0	1.0	1.0	10.75	1511.0	1.0	1.0	1.0	9.75	55.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	1.0	1.0	19.0	179.75	663.0	1.0	1.0	16.0	150.75	1042.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;__	1.0	1.0	1.0	1.0	56.0	1.0	1.0	1.0	1.0	96.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	14.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;__;__	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	1.0	1.0	1.0	1.0	1534.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	1.0	1.0	8.0	61.25	658.0	1.0	31.0	127.0	210.5	586.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002	1.0	1.0	7.5	251.75	1065.0	1.0	164.75	398.0	603.75	1737.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	1.0	1.0	1.0	23.0	272.0	1.0	19.25	46.0	69.5	114.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	1.0	1.0	15.0	37.0	249.0	1.0	1.0	9.5	25.25	49.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	121.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__	1.0	1.0	1.0	1.0	357.0	1.0	1.0	1.0	1.0	341.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus_Stoquefichus	1.0	1.0	1.0	1.0	147.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	15.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium	1.0	1.0	1.0	1.0	1998.0	1.0	1.0	1.0	1.0	894.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	1.0	1.0	1.0	1.0	272.0	1.0	1.0	4.0	211.25	845.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	1.0	1.0	2.5	12.0	181.0	1.0	1.0	3.5	15.25	93.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003	1.0	1.0	21.5	116.75	505.0	1.0	10.0	45.0	82.75	375.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	10.0
d__Bacteria;p__Firmicutes;c__uncultured;o__uncultured;f__uncultured;g__uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	1.0	1.0	1.0	126.75	1269.0	1.0	1.0	50.5	175.75	510.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	1.0	9.75	59.5	240.0	688.0	1.0	38.0	65.0	177.5	637.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group	1.0	1.0	1.0	116.75	1010.0	1.0	14.5	56.0	121.75	523.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	1.0	23.25	123.5	273.5	529.0	1.0	126.0	186.5	254.0	693.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__S5-A14a	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group	1.0	1.0	14.0	31.75	100.0	1.0	18.0	29.5	50.0	171.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Helcococcus	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia	1.0	1.0	1.0	1.0	106.0	1.0	1.0	12.0	49.75	188.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	1.0	1.0	24.0	54.25	310.0	1.0	42.0	83.5	195.25	948.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	1.0	15.0	520.5	1051.75	5502.0	1.0	247.75	437.0	1159.25	3397.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group	1.0	3.25	88.5	188.5	2915.0	1.0	111.25	219.5	360.0	1473.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group	1.0	1.0	5.5	126.5	574.0	1.0	50.5	83.5	160.25	806.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	1.0	1.0	1.0	13.0	704.0	1.0	1.0	4.5	25.75	329.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group	1.0	1.0	1.0	1.0	47.0	1.0	1.0	1.0	22.5	198.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	1.0	1.0	1.0	1.0	260.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	5.0
